2813	37815	52226	2926	3439	512	28109	52242	11497	52218
304	6285	2613	98	2623	7712	9708	5275	296	591
5275	2623	6285	2655	21125	5462	304	572	5473	591
17	33	26	761	605	265	758	31	6	568
5525	3778	40939	8690	53226	57891	8703	40414	56961	60029
582	4799	26	3800	295	19832	889	12080	30	29
1593	2623	762	6137	6285	2629	2655	5473	2303	296
3907	813	155	44674	9767	7016	2993	7792	48447	5236
16829	11297	8513	4442	19375	2238	5493	699	1092	16812
23724	562	30744	585	37632	587	23734	30886	26123	30887
37654	32835	813	1361	2546	124	174	2152	1269	18433
37667	57695	10602	44742	32667	36322	52007	39326	47686	23347
2917	3137	2146	3355	140	9442	3521	2145	8031	69
19142	30151	19141	42136	55922	24696	11409	34855	36578	59768
16471	15085	20650	1917	13844	15096	1916	14346	16477	15097
1405	11928	26443	4072	10797	48679	1391	24454	14975	13428
23651	25559	1593	6138	2623	383	27633	2303	6455	7712
37766	36444	32501	60352	9483	18721	24317	34156	55044	43758
6005	4853	226	1066	347	643	4864	224	3328	2290
33	26	761	265	758	605	31	568	6	738
2451	3904	2452	2975	719	435	2145	3390	3266	2917
1142	2747	1666	577	7261	239	1195	801	2152	828
4799	26	3800	295	19832	889	30	29	1301	568
37858	38274	810	888	28296	4373	6056	946	811	884
484	466	3386	1203	69	3266	6837	2951	2791	2975
37442	23707	34435	34422	4225	61471	35918	31513	23628	21572
37939	37938	39105	58346	44342	47579	37679	38834	24638	41041
384	2996	148	2369	9243	45215	157	9113	593	8663
3117	2314	2245	9113	14536	32843	26681	572	2297	13858
8808	4166	25757	1804	13289	5109	7904	25742	10557	14016
1188	288	1076	56	5045	643	2478	3114	1066	92
175	17004	21252	17003	21250	13869	21284	42991	21253	4935
2993	3907	172	798	146	131	7792	2547	3207	147
246	3114	1076	3125	56	730	2478	5045	5526	643
569	704	681	1336	4350	2747	1666	1663	2748	3280
5193	5043	5526	288	643	3114	1076	3655	4442	574
26487	1494	1603	860	895	2519	899	2680	1674	946
38130	2121	20060	1864	10221	12392	16	699	11003	1032
8379	1331	745	2924	595	3987	3986	47	1293	3800
2478	288	1076	3114	643	56	347	2434	1188	5526
577	828	2546	1269	4373	1361	1142	291	12	801
586	10437	2700	1195	42	9708	304	92	9802	3146
288	246	3114	12	1076	3125	730	2478	56	5045
38232	11195	29179	3175	4308	24806	38238	10560	18539	9034
38031	43704	12450	2546	4373	828	5187	801	1275	2529
38329	25309	7957	28726	58526	47521	29456	4871	14649	38337
285	98	6285	2613	9141	7712	591	2623	573	5275
38389	6631	56475	47546	11530	6181	15774	15554	25477	18287
38421	29956	49109	20112	29698	18547	32828	23858	8870	38833
38476	38474	13826	22136	42600	50044	17235	40953	38056	38484
1293	474	3800	442	974	928	430	91	16	701
1142	233	246	22	1269	239	1666	1296	1361	2747
38536	38538	12822	38534	42726	3480	38529	27572	55082	7610
246	1142	288	574	577	1195	634	1666	239	51
864	6	732	304	928	3128	442	764	7712	98
1142	246	2747	1666	577	7261	288	1195	239	801
33455	4820	25245	4822	7057	4874	4722	4779	4817	1118
38606	3480	50940	3433	38605	3409	3507	21019	42407	10644
38614	38617	38627	5982	38621	38620	38624	52477	29943	11298
12450	2546	828	374	363	1195	557	288	4373	1142
284	258	8681	545	4247	2180	10	16	91	474
3	68	605	39	1412	250	17	6750	363	91
474	928	442	430	974	91	3800	701	51	1292
3147	11098	11105	764	2758	13778	4	339	768	25758
38766	10052	27768	39285	6523	47086	47088	55805	28489	6301
38778	2282	38783	14107	33215	33214	38784	38805	38801	38804
2434	1066	643	1076	2478	3114	170	347	1091	6074
8672	9297	5602	567	583	9312	9339	3731	16805	6
38860	30536	22287	38862	51581	16580	12760	16569	38864	29294
22	449	11	605	3	555	236	577	1142	246
954	43	13778	1797	3800	26	582	33	254	29
239	449	12	1142	1666	246	22	233	577	555
11054	44660	2838	1646	14771	11356	3921	3344	1269	7016
25942	43927	49563	1757	43994	48530	57815	45763	59770	1378
36621	4810	4918	1118	36619	4821	4828	4842	12627	7942
19552	33355	27125	43215	3529	3569	39008	38998	43218	43217
283	3	68	605	39	1412	6750	17	250	1268
39082	39067	39074	58804	15486	11143	29122	14040	4720	6631
34613	12864	3898	15729	2993	3216	7792	1919	1939	6023
3	17	6750	33	283	449	761	738	265	22
16334	19451	4823	643	347	1073	2497	639	6777	24315
25962	27716	30193	18176	39805	4824	39422	27601	50703	29350
940	13778	760	3147	596	957	354	7712	764	8839
39175	26398	42791	35743	59435	25926	49630	55163	58111	49623
12	246	2747	1666	7261	577	1195	801	288	239
1494	946	917	1666	895	1564	9623	1195	1674	634
1142	246	2747	1666	7261	577	288	239	1195	801
336	44659	44671	10	1646	44660	5874	9105	5153	92
7162	5070	2434	4811	2541	1066	3218	643	347	4867
2975	2110	4053	484	531	3266	647	435	3970	3390
940	961	760	957	959	43	3067	596	4045	8839
26671	56874	27615	27669	25047	46236	34373	36336	27647	46181
449	22	605	98	506	761	11	26	239	33
91	3	701	16	283	10	39	555	1625	605
17474	1117	1336	7698	1062	3281	588	704	6143	3136
31	33	26	225	30	265	506	568	29	266
801	1142	2747	1666	795	5187	828	705	917	1564
19058	15974	12454	15977	19074	5649	2504	3117	1519	398
10626	24118	4710	98	561	4350	236	2267	7437	2333
39456	26723	53029	59346	55117	61704	24664	47514	36617	5582
2640	39491	32846	2314	9113	9109	2245	15833	2576	8090
42	8740	1398	17859	8673	3221	32739	7856	851	506
1908	3044	13215	938	8824	8734	20780	20785	20776	20770
2987	23966	44984	4312	2631	3917	469	14790	3419	448
7591	12250	39572	7562	3983	39574	14463	3985	22097	39576
39591	50439	32750	18538	4277	24082	41827	40041	38225	49887
39655	45208	47770	11439	10355	39651	59274	39639	39646	28786
39688	39687	51315	51335	16945	27303	28116	56196	16916	16931
4117	12308	2761	1482	7515	2426	2454	3668	1102	340
38206	20558	56402	4007	59665	10159	39766	50910	58494	50933
7839	3936	1571	7261	12	2747	1142	239	1666	798
39792	7583	6637	39797	57489	39793	4461	1052	15790	14860
5488	347	1066	946	92	643	1564	374	2881	639
22245	39808	37949	14882	37925	6205	23945	39821	2488	6437
781	2613	6285	591	2629	2317	21125	573	5275	296
31072	10056	39850	14571	39859	39853	30360	8440	16112	9958
7270	9013	563	701	1209	2913	3261	2325	1072	1091
5510	545	5642	4247	5472	249	258	284	3970	250
1336	13586	7249	3269	18054	569	4350	7698	1062	3136
27037	39927	33751	9240	61795	61794	5569	2576	25472	61798
91	3	701	16	10	555	39	1625	605	51
253	33944	35849	14889	26417	33874	1192	33926	45382	547
40017	8647	21125	10206	4897	13858	285	22168	31681	6285
71	1144	26359	18522	249	49668	252	22730	248	514
30253	16354	16369	6963	4077	19832	582	5386	1407	889
10105	58079	58088	10104	37989	58087	58080	11804	58075	58070
40143	5169	2550	31962	15556	40146	44660	25678	196	1646
4002	2279	1293	2504	5649	3800	5378	1953	3104	3049
7906	9938	1436	699	2238	3208	2017	4407	9138	389
577	12	1142	233	246	449	22	1269	239	1666
7839	3936	1571	7261	12	2747	1142	239	1666	798
40255	37552	40254	42991	35124	15158	59615	47117	33452	12856
1117	1336	17474	3269	4350	24118	6143	7698	569	3281
8104	8095	2640	15833	2576	15830	2561	15839	2575	2314
6034	2317	5473	10439	7712	286	2726	8745	573	7703
5274	6455	2655	2347	573	2303	7712	591	285	9141
40343	38074	51956	40342	37648	54560	40346	34824	23757	57881
40375	40382	40389	39957	19726	40370	50236	1657	35954	57216
43	13778	764	3800	33	954	761	31	2759	266
584	441	8550	566	56985	586	23742	587	30784	8740
12	1142	246	2747	1666	577	7261	288	239	1195
776	1268	454	647	39	68	7023	283	984	3
6902	32951	7333	35876	6181	18287	6631	25477	15554	31170
3261	6973	1072	3125	1209	2325	563	701	3259	374
2325	3125	4442	563	374	39	1209	701	16	3668
40468	9562	12808	40477	1495	7508	4212	21438	5763	13483
40533	40532	22779	29643	47749	57331	29768	53332	25976	29655
7827	7841	552	761	889	732	17	6	2940	26
26	17	33	568	265	761	30	55	295	29
22956	38195	512	9440	31515	2818	6776	2814	3669	3003
33	26	761	265	605	31	758	6	568	738
5966	5188	6108	1195	20018	5204	2686	2937	925	945
7019	2632	1975	31019	813	7034	31789	35421	2550	155
298	265	33	568	758	55	501	29	225	32
40699	10339	60319	51060	24935	55288	38106	47769	51804	43022
558	2314	8090	2576	14536	9113	2640	384	2245	398
40727	22	935	7402	561	12539	2990	934	48452	1766
12	1142	246	2747	1666	577	7261	288	239	1195
15490	19875	19832	17820	52948	23071	48	24152	5386	13216
7573	2202	13	9105	23104	1092	6027	1407	474	1408
703	6308	13777	12367	971	10064	5601	22929	1403	13601
40858	50462	49097	41340	3437	11270	59882	3399	58428	3519
3923	283	1412	68	363	974	1133	474	442	3
23104	1422	14125	3258	1092	6027	44677	474	3599	9106
19851	40928	5025	47025	5026	3995	2696	5028	5003	3323
40961	33707	17571	17589	727	55672	17584	24475	32473	30399
304	449	11	246	22	1195	605	239	2990	51
1048	4617	20182	11202	45303	27138	45302	45304	45306	45305
22	449	605	555	3	236	577	1142	246	239
27	265	17	738	33	29	225	31	298	9185
13710	1903	2680	795	705	1494	5187	917	1666	1564
14259	4247	258	2180	8681	1115	284	3200	545	7604
2917	3521	31371	3137	3420	27533	3523	3390	10632	9442
38122	2992	4172	29576	4215	16290	5999	3799	3815	51439
35786	16027	7587	39489	11875	25787	35779	35785	35791	7567
3	605	283	6750	91	17	39	68	3221	449
10840	761	26	3800	889	31	254	17	1293	568
1405	14355	8839	11105	11102	2158	15359	764	9124	4508
9141	304	573	285	2613	383	593	572	591	384
41179	28212	29362	23542	25563	36073	1528	342	1405	14944
3277	8230	3276	6975	53961	44452	6974	1059	57144	1047
12	1142	246	2747	1666	577	7261	288	239	1195
41213	41211	2158	29250	41207	9124	3147	8839	14355	11928
98	3702	6027	6	864	732	2333	11	149	8894
41250	13556	51353	53192	50689	44308	47686	18258	23347	40073
41285	9599	46705	55805	50276	9707	48595	6609	44929	58742
1172	2751	3263	4742	10248	5443	51528	797	24266	3511
12	1142	246	2747	1666	577	7261	288	1195	239
41329	12976	41320	41331	7051	34837	7052	7105	7089	34838
5372	2987	23966	44984	2631	469	14790	3419	448	3431
6	11	732	764	2167	605	614	17	506	3
12218	9303	41994	9299	1429	9308	9363	9320	51647	51650
2303	573	383	2655	2613	296	5473	762	2623	7712
11	339	732	1796	285	764	2167	605	17	614
9815	9816	36800	59726	586	26978	54546	18490	19072	36817
1085	1066	374	421	4856	643	2881	11321	347	2434
41470	15721	20649	15084	15728	16480	15085	20298	15706	20799
26	33	568	265	30	761	55	295	29	31
41555	16461	56646	42449	56636	41548	2733	56649	41536	7107
384	2314	2640	2575	2627	2245	9113	15833	2613	13858
974	68	283	450	1133	430	3	442	1209	17
4430	450	3857	10	39	3844	5422	690	5003	1133
32	1301	26	29	281	265	738	241	568	1548
288	246	3114	1076	3125	730	56	2478	5045	5526
41668	6631	55923	20254	55728	49099	14206	34483	15486	27768
7730	7784	2000	7736	7952	2121	7737	1032	3842	18828
17	761	33	31	3739	738	758	265	568	9185
6251	1617	5187	795	33631	620	12372	2747	8702	420
438	1201	9490	2631	8695	469	3630	448	1260	548
2084	4175	4251	68	1205	984	974	442	2753	2080
3067	2759	43	8839	3237	4045	13778	760	3147	596
17096	11631	5610	6333	978	1596	10697	2003	684	8884
14302	18303	18621	28198	41935	1309	20806	41936	11199	11622
6785	297	39	6016	250	10	363	973	68	292
17737	9440	17738	470	3669	6776	7727	16203	3643	18093
285	304	6285	2613	98	2623	7712	5275	9708	296
13845	7796	14330	16477	15096	15104	3887	8860	14346	1939
7437	11	98	561	285	22	10263	304	5456	12089
6750	3	605	17	33	283	738	31	449	3154
3907	7594	12224	157	607	147	23253	172	131	798
9132	13858	15833	9113	9108	26681	33604	14536	398	32843
23940	23939	3231	3125	6973	3036	7164	4700	5055	4442
10000	991	10009	3683	3175	18331	8198	3174	24806	15791
1268	250	776	454	7023	9034	283	3	68	984
42113	1466	41075	11910	42654	42109	4101	1452	699	1436
3071	42131	42124	23131	11912	16092	42133	42129	17203	42125
241	55	265	240	501	26	225	17	9	33
2347	8660	6845	285	7712	304	21125	6128	8647	5462
42153	813	1361	233	579	441	42	3344	124	347
92	288	246	643	374	3125	894	357	574	10
2027	26922	49246	1383	1330	2827	15134	16943	15528	14213
2631	448	1260	3630	1201	1893	3431	3419	3420	14790
3269	4350	3280	3136	1336	1062	304	285	577	1195
2917	719	3355	435	140	2975	9442	2145	10632	69
33	26	31	758	605	568	6	738	225	3800
1384	442	3104	5627	5633	928	474	1408	1291	5634
13689	4955	3067	11988	1814	3237	14213	2773	2759	2051
42291	23790	30526	42289	18543	30529	30520	30517	40585	10941
14997	860	5187	895	1617	2315	801	2529	2686	2547
17	33	26	761	265	605	758	31	6	568
15738	15737	15741	12728	15739	15742	15178	15747	15748	15740
31435	10131	5111	42342	58102	699	13313	61230	1032	1864
29	30	32	55	26	225	738	33	295	265
42368	50928	55309	1012	8709	4767	39139	39439	15740	10921
325	3970	6815	776	249	250	454	647	6638	248
3857	450	13	39	5003	974	17	1293	442	3104
7598	131	307	201	5204	705	1571	6130	1666	607
42516	26768	46851	28463	55491	37015	55490	49543	36230	38577
33	568	265	30	55	295	758	29	31	225
6015	6016	973	3622	297	5830	39	450	14147	2168
7453	33	28	254	234	266	295	758	728	449
8668	2158	9124	8654	2167	10263	4872	98	354	285
274	33	265	738	225	26	605	1285	6750	31
42591	2545	28	728	29	1285	506	758	6	298
296	762	2613	383	2623	6285	573	2655	5275	591
42614	9481	556	30032	2881	9365	2311	412	1102	13491
42652	1085	11321	12215	14336	3681	34259	1448	487	3231
285	304	6285	2613	98	2623	7712	9708	5275	296
1137	6160	5735	277	1301	3721	568	502	539	281
732	6	3800	31	26	33	758	506	3	605
42732	3163	3432	3495	22206	3396	3407	51419	3403	11272
3266	6826	3112	455	69	484	12684	466	3390	6406
24119	25618	46287	6143	46288	23597	569	29118	42887	32479
813	4188	196	1361	1269	3921	233	748	577	7700
42954	42953	8644	3589	27139	52058	43047	57827	41348	43698
15105	15096	16477	13844	15104	1917	14346	15085	1916	13843
17	33	6	6750	738	732	506	605	31	449
15164	42994	46343	50858	14445	11425	45248	1655	39638	5183
25092	17367	25093	25113	25112	25095	25128	13917	2226	20
500	30	225	29	55	738	32	1301	295	7
17540	643	1076	3082	1066	5526	10248	288	170	347
43065	340	6055	19471	5485	19453	23378	3249	347	1741
246	3114	12	1076	3125	56	730	2478	5045	5526
40751	14470	1200	638	1205	48376	14450	20343	61010	34593
43115	43116	44529	480	41340	43104	51433	41342	39255	49376
297	39	292	3125	16	10	2325	288	357	563
12560	11025	3445	42839	38698	42754	12930	36568	27466	3538
1091	3114	2913	643	2325	3125	56	1076	2434	2290
48	745	1331	595	3800	6	732	4799	266	4239
36784	9380	1524	10845	51247	3874	735	11886	13027	17224
3529	3569	38998	39008	2814	9437	39001	43218	2818	42922
455	3266	2975	6826	3643	466	3114	6405	3112	2791
3112	6375	2975	3268	3114	6826	466	7727	2145	16203
8640	43310	3174	43295	43297	326	38227	24814	43325	43354
43401	19703	2299	2371	43428	61063	22007	34284	13070	18590
3238	13634	91	233	2787	561	16	98	50	634
43476	158	23620	2994	43480	3907	2993	43479	8072	25389
43513	19413	54729	25240	44676	28439	45165	27456	32327	53391
4239	47	17	761	442	26	758	889	33	265
24429	5003	3923	7704	3154	39	3857	1292	283	2696
18422	28502	51304	51990	6584	47633	49888	38155	32972	14850
6027	4461	7573	3633	39987	389	14787	699	6637	474
258	284	545	2180	4247	10	8681	39	68	91
3114	1076	288	930	2478	5043	2791	1188	643	894
9873	291	634	828	946	6056	2160	705	5187	12
17	33	26	761	265	605	758	31	6	568
21977	15283	15262	27675	23490	41173	11805	21929	57581	34435
40851	6802	6800	43682	11070	30231	24180	4505	42227	42757
26777	1276	4373	828	1269	57288	577	13352	851	1361
3147	11098	11105	764	2758	13778	339	768	25758	11102
13496	13806	22068	18378	4024	13478	42534	17224	13774	14721
31410	3640	25314	3662	18550	3641	18176	10326	2281	47583
124	233	1361	748	196	577	2747	1269	12	1142
4137	1564	1666	1269	1142	2529	233	634	801	577
9258	643	4867	1066	5526	1236	347	2434	5193	639
9446	26808	2814	2809	2818	470	9840	6776	33212	28109
29044	12020	23476	43860	29058	17357	29061	29050	28996	29052
6406	6826	3266	2975	484	2562	3114	2791	9438	3643
13200	5182	12637	17441	2551	10080	47769	1924	5239	51635
43971	44756	59420	44416	3152	51185	44912	21060	14313	55183
1564	634	917	1666	795	946	1494	1142	2529	2747
44027	56828	32327	4945	29949	47591	55216	44024	28769	19222
13299	26811	44030	2814	56363	9846	9446	6776	2818	33212
1662	1564	5187	895	1617	1494	946	634	2747	2547
18328	1017	53168	6466	19916	53171	53170	24568	53177	13486
44107	38404	11075	44202	44105	26025	44096	35125	54371	29083
776	647	1268	39	357	283	3	984	249	7023
3114	2913	643	2325	3125	56	1076	2434	1102	2290
2452	2917	2975	3137	2146	3355	10632	2145	3390	9442
9757	2189	35659	9739	2187	9726	7046	35667	34623	3137
3355	1969	2975	33631	7046	719	2913	140	420	620
2046	2047	3133	20199	2512	2051	768	29735	4251	2827
639	1066	643	347	1076	170	2434	2958	2435	1073
1091	3114	2913	288	643	2325	3125	56	1076	1102
22314	43758	1123	32997	47690	27778	34708	28217	51769	9894
1076	643	288	1066	2290	2478	634	574	3114	1102
33	26	761	605	265	758	31	6	568	738
4137	1564	1269	1142	1666	2529	233	634	801	577
9959	7414	14952	14953	30500	19968	2733	1072	16461	925
3115	7705	591	2317	27678	2613	5283	98	383	5462
33558	44324	44320	44325	10585	44328	44334	1036	22597	24082
35258	44346	18608	10079	1612	22841	201	6391	2547	52045
44366	44216	58368	58183	52404	4125	57544	32729	26312	45467
8326	30	738	33	17	761	265	26	274	712
44411	50773	50772	37561	37771	50775	44386	44379	50760	29126
11743	970	6095	282	3706	978	1596	24	740	3215
44424	31976	56827	27870	58107	16217	59015	25951	44426	55898
3969	797	357	1185	894	1236	454	288	776	250
4276	10547	4253	984	5405	10545	5254	4192	1144	3970
3170	7437	11	98	561	285	22	10263	304	5456
5532	55	26	738	240	9	295	225	761	568
44513	44523	44519	44526	8589	3177	42716	49097	15961	44522
44538	27257	44535	32419	44543	12491	44544	13433	44542	44541
1494	946	1564	895	1674	899	2680	795	917	3218
201	38900	6366	39785	131	3907	147	2747	2547	2529
1779	894	4442	466	930	643	1076	3114	92	56
148	157	23253	131	374	376	2157	798	2996	3668
44692	56118	44672	60725	1655	46861	18857	43486	1648	11439
8068	44727	32159	59193	44725	6085	8053	28138	6109	3913
304	6285	2613	98	2623	7712	9708	5275	296	591
4188	1361	1269	3921	233	577	7700	155	795	2747
1796	17	33	6	6750	738	506	732	605	31
732	17	761	26	33	1797	3800	31	764	43
7841	3955	17	732	3	761	68	6	26	605
9417	581	7723	55	241	743	1137	5532	265	12307
39	16	3125	2168	288	2325	292	563	357	10
44822	3694	44825	6638	3970	17039	1246	9992	4214	5926
19856	4084	3599	5003	7704	43538	60884	2696	43573	43545
17243	14338	44857	1599	6706	30514	16877	2408	10946	13652
12	1142	246	2747	1666	7261	577	1195	801	288
1995	6023	420	2993	1969	10452	172	2145	3907	34557
2425	2747	801	705	1666	7261	12	1617	5187	795
44940	58742	51158	150	58820	15611	52099	46551	46946	53001
1595	29	31	295	27	17	298	265	266	33
19536	19549	18096	10307	2814	470	6776	9446	9440	33212
3390	601	50535	435	457	1201	3420	9442	15409	3498
1666	2747	1142	801	705	634	828	1195	246	239
45048	55815	44942	6656	34851	6664	17183	55836	24494	54315
45078	61339	37000	59450	36720	45195	29717	7026	21448	47585
5102	2196	363	1953	5018	974	1209	928	2959	17653
5999	4172	552	2992	3215	7841	47	745	2350	1330
34533	2651	34524	45159	13867	44546	32865	2657	20475	45162
2993	3907	172	146	798	131	7792	2547	3207	147
21342	6128	4350	681	24053	11960	3269	7254	866	7725
14435	35820	7031	41013	2612	18822	33077	38993	53470	1710
24838	8036	24839	9034	7023	35311	1268	5153	44816	776
148	157	366	131	23253	2425	2747	798	828	4742
258	284	545	2180	4247	8681	10	39	5590	68
3283	2003	449	978	3049	7402	98	3045	5627	564
15113	3898	3216	7733	146	12864	34613	4144	8086	1766
1599	13652	895	884	1905	1564	643	1066	4517	2434
7573	2202	13	9105	23104	6027	1092	474	1407	1422
2504	5650	12454	5627	3049	15974	572	19058	5633	3117
20698	45364	6292	48727	17821	21289	2743	1852	17817	48729
45374	45377	1404	311	14975	13426	30848	13450	13432	30858
288	246	3114	12	1076	3125	730	56	2478	5045
19276	17211	10288	57915	41730	39559	14262	45947	10244	3200
22481	22457	8440	22467	39853	35191	39849	39858	4126	30329
45483	45450	58313	29643	44180	15611	45462	32738	45122	19353
13778	1797	6	732	17	764	3800	33	954	26
15306	45515	45518	12815	45516	45514	760	3736	4045	12749
17	33	761	605	265	758	31	6	568	225
29165	4373	810	2546	2913	925	8988	5715	9013	5187
246	3114	12	1076	3125	56	730	2478	5045	5526
984	776	1205	250	1268	647	454	5254	2943	4645
18433	124	813	7099	1361	174	1269	9767	5187	170
239	449	12	1142	1666	246	577	22	555	2747
1412	283	442	68	3	4448	3923	430	974	605
39245	996	995	50147	1000	56697	50132	56706	56696	56705
170	643	1076	2434	347	288	3114	2290	1091	2478
12415	2993	15817	3781	179	25389	2428	3907	7099	420
3419	1895	3615	3431	3420	469	2631	14818	448	1260
4855	12200	36669	1073	2812	23276	643	4943	347	639
5287	469	2631	3630	3388	10433	1893	1886	5242	438
2157	363	374	3668	17653	366	283	2325	2017	68
577	1361	813	1142	12	233	1666	557	2529	2747
267	14303	46306	1452	5536	5744	20248	45348	21219	42399
31449	5187	2747	895	2425	2894	917	634	795	2547
45889	17534	19885	19222	14680	9330	49117	15948	53410	32615
45898	15900	407	45899	13036	384	9113	5142	406	6822
3632	53799	3062	6318	43558	39987	10488	6337	6324	6322
1270	92	3786	1779	1066	374	643	356	1076	347
4298	4308	1247	10551	772	8180	16275	24795	18539	9892
24268	24269	40694	49696	49693	39163	9058	18724	36897	43486
46001	59743	42776	42821	48900	42857	3520	58708	60194	42878
11672	46020	29206	17448	16792	6604	50392	18357	11663	48860
16902	931	9897	1066	4407	643	2281	4867	18868	19185
17540	643	3082	1076	1066	5526	10248	288	170	347
356	1272	374	4186	1270	6124	5459	1085	2881	2803
25003	5986	5724	52875	3917	248	16254	39429	38204	60067
3907	2993	172	2632	9767	146	798	35421	7792	2127
46149	3676	9895	57519	35326	45878	46684	39317	3641	36670
9454	558	2314	8090	9452	33203	2662	19702	2376	61808
6835	3439	3079	7132	484	2939	6406	69	3266	466
3345	577	1269	1361	2529	233	1142	12	246	634
9724	10438	3232	12441	10467	12495	718	8378	30938	12497
2152	620	12	2747	1142	244	1666	7261	6130	1617
13174	1285	3800	274	241	7404	225	31	728	6063
1072	701	2325	3259	374	16	7164	1209	91	3125
54552	562	585	587	559	32794	56985	26091	46327	23755
5193	5043	5526	643	3114	1076	3655	4442	574	1102
13	7573	8075	3599	9105	3624	49101	4992	2196	699
605	283	6750	91	39	68	3221	449	51	22
22420	19140	46410	1721	8031	22410	14882	2188	2191	22063
46471	61488	20257	21739	32898	30117	60249	60316	51471	49282
291	1142	634	801	917	1666	12	233	2529	828
17	33	26	761	758	31	605	265	568	225
430	442	3	776	283	474	250	4448	1208	39
15084	25639	1917	16480	20298	1916	20799	13844	15105	15097
3137	2917	719	2146	3355	435	2975	2145	9442	10632
288	4442	2325	51	563	701	246	3	16	39
487	363	374	1209	2290	1066	701	563	283	68
3676	340	11321	3218	643	946	2881	1372	4811	347
3344	12	2747	233	7700	124	3207	7261	4188	1666
3	250	283	10	68	297	454	776	16	6638
798	2747	35494	2993	2425	1617	748	12372	813	1571
1219	4192	8188	5405	249	14270	4253	14450	71	13766
12429	43785	9468	38971	4064	3641	47583	40912	41578	25988
46685	1555	609	7155	1571	5981	1578	53	254	7405
4045	43	954	13778	8800	8838	12004	2759	760	1797
46764	4978	149	46032	61238	5557	732	3215	59228	1027
1330	745	2350	2027	68	2739	430	1293	1331	2827
2917	3137	2146	435	2975	3355	140	9442	69	2145
3200	284	258	2180	4247	8681	545	5837	1115	5472
46846	23662	389	18398	19394	61626	40903	7542	23018	9348
1076	56	3114	643	2478	1066	347	5043	5526	170
3643	7381	455	9387	3669	35948	3642	21404	2489	3639
33316	61715	10281	374	52044	58646	1272	61714	1085	6380
647	776	250	454	1205	68	984	1268	430	283
12	1142	246	2747	1666	577	7261	239	1195	801
3266	2975	6826	466	455	484	3112	3114	435	69
1791	39877	1864	1032	12208	29192	8379	25473	1524	31416
199	18144	60730	51070	17036	14412	17032	43957	5183	39683
7800	68	1209	430	701	16	1133	363	563	283
40619	29405	3983	3973	17842	4114	12921	4001	4028	8449
3731	567	9312	583	708	9297	5602	1398	9304	604
18693	30720	7463	61770	51999	24974	57915	39936	38407	33425
4131	9161	17437	23701	17425	2323	17428	27774	13636	26033
44157	30986	3334	46872	7167	12467	2453	49701	17646	1668
5029	47123	3599	5003	47129	1397	47125	43573	7704	18350
776	250	1268	454	647	984	7023	68	9034	430
2747	1142	1666	801	7261	2425	1617	828	705	2529
47189	3215	761	6608	14163	889	4645	9185	3310	735
304	6285	2613	98	2623	7712	9708	5275	296	591
8347	555	16	31	449	266	91	1140	17	254
17470	37158	37	23073	3655	13634	2787	37155	12891	98
449	33	239	30	568	555	225	506	31	15
47345	35818	47314	54222	18298	41944	52496	26208	12615	1957
514	1203	249	71	3386	3970	325	1144	9709	9490
12471	12470	12468	12441	3232	12469	12456	718	3524	12457
47422	26102	14256	12629	40324	53269	33113	46160	35946	45261
2613	285	6285	383	572	781	296	304	573	2623
1085	5488	3786	2881	3676	931	4843	2497	1066	3333
13778	1797	732	764	3800	33	26	954	761	2759
761	732	26	3800	4239	33	265	568	43	889
3030	1272	5906	421	12748	2803	374	23358	4856	1085
748	813	3344	196	3921	577	2747	12	7700	233
47535	15022	25451	40037	20504	10094	36893	19967	46341	4837
10819	2720	16182	6443	2303	1592	573	9141	5361	2347
24875	7796	14330	4144	1939	7767	3897	3887	13845	14340
754	9	295	55	30	32	1308	240	225	1301
22707	8558	34707	52475	20319	18275	31031	7382	51578	24332
663	2196	4281	4077	1293	2947	8075	4006	3996	5505
3114	1076	288	930	43600	2478	5043	2791	1188	3001
42331	47656	34782	22142	58837	59454	28217	14010	51018	36696
728	274	12078	1169	1319	24914	3280	605	24918	2152
304	6285	2613	98	2623	7712	9708	5275	591	296
6056	884	1494	871	899	946	291	1564	2519	10131
34720	47809	47755	9784	9212	47844	44778	9781	35355	47824
43	13778	954	1797	4045	6	2759	732	764	3800
356	1272	374	4186	1270	6124	5459	1085	2881	421
48316	48315	27114	54171	51787	54699	53981	58699	51722	57796
48336	14657	31361	4328	48334	18648	973	6276	454	248
11515	9893	2410	48353	14399	12058	2813	23969	10233	9422
438	1201	9490	2631	8695	3630	469	448	1260	548
48392	15808	56735	46905	56436	20071	31188	41569	32732	41161
43769	33082	20502	9483	35639	58837	18961	6107	13061	57568
798	3207	148	2425	2747	2993	2547	39785	7839	7261
48446	13215	20776	20769	20770	3044	1857	20780	20771	8734
29899	51056	935	39590	10234	26862	51052	7842	7016	22
44734	57409	57397	39548	57400	48500	57403	23702	57405	61566
8031	3355	140	11689	3550	2191	2917	2188	2975	7087
946	3676	1372	1494	6056	3218	340	574	2290	347
699	474	2017	91	1436	701	2196	2238	928	389
196	1361	1269	3921	233	748	577	7700	795	174
3907	146	172	798	131	7792	3207	2547	147	607
48640	48639	1807	36257	49076	18571	32997	6067	59731	6181
48656	3215	34151	735	11079	3785	6066	6161	11755	1284
250	776	1268	454	647	39	68	7023	283	984
48670	48675	2259	36763	15856	61520	19119	11729	19328	23347
