5227	1894	15835	5505	2853
1100	13680	7900	3267	11285
18534	16286	1254	4280	13785
26	3	3742	10	27
17773	1361	23630	30883	45805
246	56	1245	3114	7379
9800	1970	8020	24201	22256
29725	4352	2015	45320	22088
346	16502	6726	5588	26629
775	5591	252	985	5976
3	1285	1280	746	27
4307	8072	648	16089	2690
7379	56	1245	650	35290
734	891	13359	800	3193
1661	1664	2456	31224	5300
16361	12240	5526	13359	1496
11703	298	7715	15803	37506
246	56	5080	3105	1245
154	1142	34	1590	259
7015	154	1142	34	5207
57436	32648	53788	43572	57437
41981	9322	51645	34012	51643
28341	3235	580	3219	5634
6795	24175	57484	6788	24185
224	7505	12531	17615	5897
12531	4285	18660	642	1001
302	3905	10394	17205	40041
892	1678	1745	22398	6068
5591	33236	775	985	1267
4190	486	2763	194	3095
24139	36932	40776	37388	13212
346	16502	6726	5588	9403
3095	2427	194	17665	643
11717	259	1142	1590	2153
44971	2836	1848	5243	13714
4112	12013	958	38	2221
1026	717	4170	7880	6496
37506	11703	270	298	366
4190	3315	5489	5460	781
33083	27282	30962	26268	1696
6070	4874	2427	643	3095
2308	33187	33608	33588	33600
437	2980	11002	23536	3533
7954	11741	7956	21123	637
44953	57836	57848	57847	57838
78	21019	18526	523	500
5227	4891	5505	1894	5489
1	1137	7693	750	839
30842	52761	15247	1405	1398
2752	2690	3994	5045	35143
57962	33901	33933	48932	5877
3276	10190	9539	57988	19030
6111	6094	35525	32146	40104
302	3905	40041	10394	17205
1300	7763	4253	15844	16999
1212	5924	17258	4046	14890
6421	3282	3129	3656	3120
5591	775	252	985	4324
58110	10462	32798	38181	58113
19770	1134	2306	2504	36
2909	2149	3145	49740	9453
3109	16700	19	1702	6110
2809	6121	875	735	6120
6804	14720	18	580	11068
3	3742	1285	10	288
2829	24393	970	1383	25464
17967	9264	2525	37428	19971
3	27	9098	5123	1285
2658	13359	734	800	9622
4023	4020	5011	1762	2795
3905	10394	40041	17205	12427
640	1945	8034	2564	7599
3742	3	687	5549	27
636	20016	891	734	1644
11002	11252	5489	3	734
58331	1399	6235	18982	17
440	2849	3432	1204	9503
3	3742	1280	1285	698
18834	1038	1782	707	288
58385	58384	23770	58382	39124
28341	432	449	1418	8344
8	3	1285	301	10
8268	3374	3515	11370	8580
6469	2861	13359	1877	800
2427	6070	4911	17555	2302
5367	58459	58460	2525	8843
5123	8811	711	12345	3
4352	29725	2015	2028	43801
10339	5150	39202	10576	14455
14467	3350	10058	4073	1416
16	4679	3219	28341	924
56	1245	3114	192	1190
2730	6134	1588	21123	16183
58652	54252	22689	2028	54310
18	3235	593	100	924
8597	6215	5221	2106	1826
34874	16990	30678	37958	4891
1137	703	7693	750	839
34	1142	259	11717	154
1214	1135	28341	4122	4572
58739	58736	58733	11995	29731
3	27	9098	3742	746
3465	11002	9859	3460	3533
6758	1416	4010	28737	3090
3	1285	746	1280	9098
6070	2427	4874	689	5542
5434	7056	3170	3158	6832
1152	847	849	4754	5714
1383	3	14224	5549	1285
1383	5621	42	18347	14224
3000	3966	3001	1964	15793
734	9242	5105	13359	5489
1644	5489	17162	4827	6758
7260	735	7246	28285	875
7858	1550	15015	2231	11188
12381	17641	1215	7752	984
4958	1383	3	14224	3742
1407	3149	9297	12199	9312
56	1245	7379	650	3114
26917	4580	9918	54050	4587
4165	1419	12531	5085	5630
5500	54788	59047	59035	26020
114	1142	1590	7855	34
545	5515	3537	6903	20103
22247	875	735	28267	4177
14473	3221	16184	15003	2552
569	13754	8884	235	1333
1588	25703	1589	4872	7603
724	35525	40104	6105	15678
3095	2427	6070	4257	689
9891	33318	3	1280	27
2914	3273	1174	114	7855
3668	13638	12563	10625	5667
585	586	3193	3354	5105
2748	734	108	1860	3221
4190	3	3742	4010	1416
44381	59305	51865	59308	13038
11002	734	3095	5105	11252
703	1137	7693	750	839
1413	14977	5	3706	13733
597	46675	52967	52961	52960
10982	59381	37915	59385	31214
1401	24024	2732	1406	4043
1302	3150	6758	3947	1416
2526	38019	43597	14679	896
11444	12531	1391	4757	3959
31039	23589	35525	45954	23593
59523	18697	58337	18698	18736
9239	2615	15827	15833	2730
24104	10387	11948	17389	10227
298	11703	7715	574	366
1280	3742	3	698	1285
30472	6335	4446	7587	1035
1390	28341	924	16	432
7398	24893	2818	9860	11002
1212	3964	5924	949	4046
8133	47668	31100	59649	8106
14170	59693	59690	38407	37400
5591	252	775	985	4324
59711	9803	36788	59712	9806
3	5549	3742	288	4757
2302	20126	313	19799	25000
5105	734	1282	3193	13359
445	6775	2818	444	18088
59791	809	11710	5178	571
734	892	13359	1860	891
31100	3358	42229	24038	40100
703	1137	7693	750	839
34075	23737	32786	32784	23736
8582	8593	59845	44501	428
18854	59877	35808	36221	5227
3787	6011	3784	3822	1769
686	704	9365	3140	743
59925	22656	59949	47897	25322
3706	6340	510	266	47
478	3	7954	1038	977
34	259	1142	1590	2153
3095	194	4257	11252	2427
11	704	686	9365	3140
18	3235	100	924	5634
60050	60049	60054	6358	9971
3	3742	8331	746	288
2849	3432	1204	3623	10430
3235	100	28341	5634	924
445	59691	56948	9860	444
32851	2400	22176	15287	11824
42809	60122	23963	42911	60142
56	1245	246	60186	3114
24858	10058	25130	60215	60208
1416	13359	781	5489	1391
11717	34	1142	114	615
2995	13638	11196	3668	12563
3095	14775	4190	13359	4812
5003	3326	23026	3779	3981
14224	4163	19972	4005	6598
34	259	1142	1590	2153
1212	9891	5489	734	3
3	1285	8331	3742	1038
1048	1226	1849	9891	10431
5542	13359	2730	643	2434
2440	417	2900	808	9800
22256	13359	3334	1644	734
4757	4190	2427	5489	11444
3150	17	6758	684	1302
3929	2900	7186	6028	114
561	567	12051	16515	17850
734	1860	19387	7605	818
2427	643	2302	5542	4257
1137	7693	703	750	4645
10836	10837	2504	9786	1304
26212	28624	2662	6355	25390
10226	734	875	13359	735
11395	60642	34080	60636	60643
28177	530	60676	500	520
7838	233	1854	11619	18231
2853	12369	35808	5227	24409
1644	734	13359	800	6469
8602	60745	15781	35977	27731
3	13359	288	5489	1588
511	3738	12275	745	1980
54	37	10237	77	933
2911	17494	14751	22087	15727
2183	1226	1849	8352	10431
10	3	278	1280	6125
1228	34581	23958	4111	5956
11703	15803	37506	48649	270
704	686	9365	3140	9310
4190	4876	4516	4257	5489
1785	43197	60936	60938	60933
1588	5491	1589	7603	2720
679	3307	3284	735	875
2273	17162	23562	4716	283
75	28341	1135	4572	4122
25115	1697	25082	22382	4333
1297	2829	24393	970	1383
2296	2300	14697	9242	390
1881	24869	41452	13835	1880
123	10723	40988	42493	133
20016	891	13359	1644	734
642	5891	2003	11252	9891
2384	3126	25165	2278	5093
18	3235	28341	5634	100
2392	1661	1664	2456	5300
61152	43656	22755	60401	2803
61167	7954	1858	1416	14467
924	28341	4211	100	7573
734	9622	892	13359	891
3307	3284	735	6120	875
2946	16020	40557	35462	4493
34	259	1142	1590	11717
15780	3169	27197	20571	33982
3646	3686	3674	2467	6378
643	2427	6070	5542	13359
11703	298	7715	37506	574
7763	171	2924	4131	12027
5485	3095	1685	4257	4398
1137	1	7693	703	750
13618	2145	10276	3176	10625
12531	5631	6951	15544	5897
11717	154	1590	114	34
2995	13638	11196	3668	12563
28341	432	449	1418	8344
14166	12345	9685	4545	13918
14965	5526	770	1405	28086
13359	911	734	2434	892
5591	252	775	4324	4184
23551	61485	15218	38727	34639
6369	6389	9622	800	734
5542	1391	5489	13359	1416
21469	5946	5933	4876	23869
61530	61541	55457	8809	48397
43248	34310	43233	21371	21394
478	3	687	957	27
2306	10836	10837	19770	9786
523	547	6817	18526	493
191	1355	3195	13840	1641
21544	54023	54025	54016	21542
18	3235	100	924	5634
2247	9108	400	2245	9112
5489	13359	2427	6070	1416
33310	58928	50148	61719	61720
100	924	18	5634	16
61757	16372	18503	53533	37975
12525	491	9983	3168	9879
61779	39919	9239	41412	36788
3150	6758	3	3742	1302
8081	8080	8171	32209	8108
10691	23869	22352	370	4190
34348	61855	12529	61865	61849
